_id;dateTime;type;sessionId;sessionDesc;sessionCond;isUndo
79ctszreN7wJtHPep;1499351512226;timing begin;FtsRPQ5928pBh9cm2;;;false
gXpjvozHGfsCrvPsb;1499351515542;timing end;FtsRPQ5928pBh9cm2;;;false
WDJKxSSmiokpGL7pa;1499351517651;teacher begin talking;FtsRPQ5928pBh9cm2;;;false
eJYnFdzDqn23v9YAY;1499351546070;Not bad TA Question;FtsRPQ5928pBh9cm2;;;false
jJfWsRhRBmFqPGQjr;1499351551838;teacher end talking;FtsRPQ5928pBh9cm2;;;false
Ew2dxDB8GmsfoSzMo;1499351553925;Hand raised;FtsRPQ5928pBh9cm2;;;false
gK4oibLeWhYYkFjsh;1499351555037;First time student talks;FtsRPQ5928pBh9cm2;;;false
55AL2KkCTQKtxYhGS;1499351556989;student begin talking;FtsRPQ5928pBh9cm2;;;false
QDx8inGfJMRm8DA4M;1499351559689;student end talking;FtsRPQ5928pBh9cm2;;;false
kq8GATSR77PSPJYvi;1499351560893;teacher begin talking;FtsRPQ5928pBh9cm2;;;false
S9a8hStkr4342HKqe;1499351590436;Students present;FtsRPQ5928pBh9cm2;;;false
JP2XbWNpNZkxmHfiQ;1499351594608;Students present;FtsRPQ5928pBh9cm2;;;false
TNhpqjTjSb99Dmcxe;1499351596316;Students present;FtsRPQ5928pBh9cm2;;;false
WK69c53WLPM4JHWTh;1499351622219;Students present;FtsRPQ5928pBh9cm2;;;false
koJEBtso2xyX67hGp;1499351622460;Students present;FtsRPQ5928pBh9cm2;;;false
ye9n94Qgc5H9SQu6y;1499351622619;Students present;FtsRPQ5928pBh9cm2;;;false
Woa6PGjjiAXfreEmb;1499351622771;Students present;FtsRPQ5928pBh9cm2;;;false
6heFjMp6ps4chmb2k;1499351622924;Students present;FtsRPQ5928pBh9cm2;;;false
iCSPsYJFh5ch59TBC;1499351623063;Students present;FtsRPQ5928pBh9cm2;;;false
zArE4auXFEqEkgKiG;1499351623212;Students present;FtsRPQ5928pBh9cm2;;;false
H9FxABWAix6z98NeL;1499351623355;Students present;FtsRPQ5928pBh9cm2;;;false
RT99GDQ2GNpgM4jRH;1499351623523;Students present;FtsRPQ5928pBh9cm2;;;false
k8daob6weod6rRcft;1499351623651;Students present;FtsRPQ5928pBh9cm2;;;false
EnbCYrGofTe6vbGQN;1499351623795;Students present;FtsRPQ5928pBh9cm2;;;false
ymQ7ovdFncqQS7an8;1499351623923;Students present;FtsRPQ5928pBh9cm2;;;false
xoTX8mu9sokeKCe2x;1499351624539;Students present;FtsRPQ5928pBh9cm2;;;false
zrbNQPr59Jyg3foDZ;1499351625003;Students present;FtsRPQ5928pBh9cm2;;;false
SsCmKSniSTs7PJKsJ;1499351626604;Students present;FtsRPQ5928pBh9cm2;;;true
NWPW9kprNmyk8LHFw;1499351757046;Not bad TA Question;FtsRPQ5928pBh9cm2;;;false
oRs9f8wrdc5itoR55;1499351757637;teacher end talking;FtsRPQ5928pBh9cm2;;;false
8v8NubjTLEH3B6JC5;1499351758461;Hand raised;FtsRPQ5928pBh9cm2;;;false
W2DZNdASz62pamCjb;1499351759613;First time student talks;FtsRPQ5928pBh9cm2;;;false
nYMhGu7G7j68w4nEf;1499351760281;student begin talking;FtsRPQ5928pBh9cm2;;;false
E2rk2acfs8pKP6kMZ;1499351763269;student end talking;FtsRPQ5928pBh9cm2;;;false
MFgAiW4qY4eS4PmPf;1499351763749;teacher begin talking;FtsRPQ5928pBh9cm2;;;false
YeHHXukSwHybiyhDE;1499351764621;teacher end talking;FtsRPQ5928pBh9cm2;;;false
HprqWfWv7tEncSdQ9;1499351764751;student begin talking;FtsRPQ5928pBh9cm2;;;false
Sh8AA22AHsJqFvBLv;1499351765021;student end talking;FtsRPQ5928pBh9cm2;;;false
Xhr9n8BcGjFmPPMvH;1499351765173;teacher begin talking;FtsRPQ5928pBh9cm2;;;false
4utxgwtAogCKwkZxR;1499351774253;Meaningless TA Question;FtsRPQ5928pBh9cm2;;;false
ftmgorsfb7nC22TbK;1499351782469;Not bad TA Question;FtsRPQ5928pBh9cm2;;;false
7ddRNFi3jaEegzibb;1499351785293;teacher end talking;FtsRPQ5928pBh9cm2;;;false
ex75oGqC4F5m3EY2D;1499351788820;Hand raised;FtsRPQ5928pBh9cm2;;;false
nMcRd5ARtutLQtzkS;1499351789236;First time student talks;FtsRPQ5928pBh9cm2;;;false
fSfyj6c6gnhE8Zrd6;1499351789996;student begin talking;FtsRPQ5928pBh9cm2;;;false
QFzbw4Dkx4eL9A4xq;1499351792443;student end talking;FtsRPQ5928pBh9cm2;;;false
yQNWP73hAz8fKexe4;1499351795301;teacher begin talking;FtsRPQ5928pBh9cm2;;;false
G5n9xoFoDskJm2KbH;1499351852051;teacher end talking;FtsRPQ5928pBh9cm2;;;false
q4gByyAENeXHpnEER;1499351855052;teacher begin talking;FtsRPQ5928pBh9cm2;;;false
nmuAEZnFyxDgb7qkc;1499351885384;teacher end talking;FtsRPQ5928pBh9cm2;;;false
tK2Lfwx7MGFpWfsnx;1499351887920;teacher begin talking;FtsRPQ5928pBh9cm2;;;false
se4zruKSWwBbmArrJ;1499351931847;teacher end talking;FtsRPQ5928pBh9cm2;;;false
qyZcjzagxqhgXZHY4;1499351933926;teacher begin talking;FtsRPQ5928pBh9cm2;;;false
tviJdWM53YxJ7NmkX;1499351995244;teacher end talking;FtsRPQ5928pBh9cm2;;;false
FEv67b2CJofp5XZoa;1499351998357;Meaningless TA Question;FtsRPQ5928pBh9cm2;;;false
TT6rE8ryuPDKkj2Yk;1499352001316;First time student talks;FtsRPQ5928pBh9cm2;;;false
gXer7CcgcMurnjMLK;1499352002564;student begin talking;FtsRPQ5928pBh9cm2;;;false
eTzzA6kasYgL2aeSz;1499352006724;student end talking;FtsRPQ5928pBh9cm2;;;false
Mhth3YRDGWpNWFmKr;1499352007269;teacher begin talking;FtsRPQ5928pBh9cm2;;;false
gDrcRGRf8REHtrxxY;1499352007396;teacher end talking;FtsRPQ5928pBh9cm2;;;false
v44pY8iTNTHqokHZP;1499352009028;teacher begin talking;FtsRPQ5928pBh9cm2;;;false
SuiacXCCX4GeBtWLD;1499352033027;teacher end talking;FtsRPQ5928pBh9cm2;;;false
