_id;dateTime;type;sessionId;sessionDesc;sessionCond;isUndo
JvptQH2haFW8oL2mT;1493137770914;Students present;9oLZzBxDcXAbwRK8d;12:30 18202;2;false
fz7AScE5mY84ae5HT;1493137771174;Students present;9oLZzBxDcXAbwRK8d;12:30 18202;2;false
NnozkfugHEPqFfRwn;1493137771346;Students present;9oLZzBxDcXAbwRK8d;12:30 18202;2;false
PuAn8y3a8bzj87fBG;1493137771582;Students present;9oLZzBxDcXAbwRK8d;12:30 18202;2;false
hdtjNM7FvZK7RG9Rs;1493137771794;Students present;9oLZzBxDcXAbwRK8d;12:30 18202;2;false
gkdaSo9BBdeteHkz7;1493137772213;Students present;9oLZzBxDcXAbwRK8d;12:30 18202;2;false
dmQQ24sMmfdekjiZT;1493137772458;Students present;9oLZzBxDcXAbwRK8d;12:30 18202;2;false
Nut6gWdwprezeAoTt;1493137772691;Students present;9oLZzBxDcXAbwRK8d;12:30 18202;2;false
ExmmTubKSz7MKKRNv;1493137772899;Students present;9oLZzBxDcXAbwRK8d;12:30 18202;2;false
7pKEXQPETBmfNczHn;1493137773131;Students present;9oLZzBxDcXAbwRK8d;12:30 18202;2;false
gmKS9ye5TnHaSsoew;1493137773331;Students present;9oLZzBxDcXAbwRK8d;12:30 18202;2;false
X2oJwbhJchpN6kYZp;1493137773550;Students present;9oLZzBxDcXAbwRK8d;12:30 18202;2;false
E8AdTwLmbcoHvNs7Y;1493137775297;Students present;9oLZzBxDcXAbwRK8d;12:30 18202;2;true
rPfhvkfRySHJtp5ek;1493137776599;Students present;9oLZzBxDcXAbwRK8d;12:30 18202;2;false
FQZ835pKR5jbQ2dvC;1493137778100;Students present;9oLZzBxDcXAbwRK8d;12:30 18202;2;true
rGZuvyNH4mM7xAbZh;1493137803268;Students present;9oLZzBxDcXAbwRK8d;12:30 18202;2;false
kc3Hd46EcgdeCRaRz;1493137803733;Students present;9oLZzBxDcXAbwRK8d;12:30 18202;2;false
