_id;dateTime;type;sessionId;sessionDesc;sessionCond;isUndo
oHmmGvZxj7W8zCawZ;1492547529378;timing begin;8qHj3kBmoQLFR7Mhi; SH208TA2;2;false
EY455u3uLqeDHn8kW;1492547530240;timing end;8qHj3kBmoQLFR7Mhi; SH208TA2;2;false
ZX8H9nA9RLpxwfioo;1492547532358;teacher begin talking;8qHj3kBmoQLFR7Mhi; SH208TA2;2;false
DRaC7Go96m2CSpyNR;1492547640289;Not bad TA Question;8qHj3kBmoQLFR7Mhi; SH208TA2;2;false
ZGRuRjGMWXs25WGKj;1492547648949;teacher end talking;8qHj3kBmoQLFR7Mhi; SH208TA2;2;false
TtX2wEHxdHhtfESNG;1492547657844;student begin talking;8qHj3kBmoQLFR7Mhi; SH208TA2;2;false
tDN3iThLJXPaFL69E;1492547658653;student end talking;8qHj3kBmoQLFR7Mhi; SH208TA2;2;false
KWD3xRSzPdDosLyoQ;1492547659184;teacher begin talking;8qHj3kBmoQLFR7Mhi; SH208TA2;2;false
ZXvC9mfxfXE9c7s56;1492547663331;teacher end talking;8qHj3kBmoQLFR7Mhi; SH208TA2;2;false
4rR8h7jy669kTAEvj;1492547663524;student begin talking;8qHj3kBmoQLFR7Mhi; SH208TA2;2;false
ZdHYS4pEBdAFNKBmg;1492547664601;student end talking;8qHj3kBmoQLFR7Mhi; SH208TA2;2;false
XqdTH8SgkfKT3Jczx;1492547664930;teacher begin talking;8qHj3kBmoQLFR7Mhi; SH208TA2;2;false
tmGfCyoyQTsg2PSEq;1492547670551;First time student talks;8qHj3kBmoQLFR7Mhi; SH208TA2;2;false
nTgK8gp5Px9dbRugP;1492547671001;First time student talks;8qHj3kBmoQLFR7Mhi; SH208TA2;2;false
TGua5LW6WaCHYmbdL;1492547671790;Use of student name;8qHj3kBmoQLFR7Mhi; SH208TA2;2;false
mu6zxdpSXBTaSqqrD;1492547673239;Ice cold call;8qHj3kBmoQLFR7Mhi; SH208TA2;2;false
EjFAwFMkcQn6GjLSc;1492547687318;Students present;8qHj3kBmoQLFR7Mhi; SH208TA2;2;false
yEtM2AhvLvRtKiZXi;1492547687549;Students present;8qHj3kBmoQLFR7Mhi; SH208TA2;2;false
NmruHAtkB4kS8Z3CC;1492547687785;Students present;8qHj3kBmoQLFR7Mhi; SH208TA2;2;false
Za3CpzW9vYm3Eg4S8;1492547687969;Students present;8qHj3kBmoQLFR7Mhi; SH208TA2;2;false
FFWATAJwbbFgmGHSM;1492547688141;Students present;8qHj3kBmoQLFR7Mhi; SH208TA2;2;false
J3BgbR4xaadAxdQwi;1492547688305;Students present;8qHj3kBmoQLFR7Mhi; SH208TA2;2;false
aHJvePhWivFLnj9CA;1492547688461;Students present;8qHj3kBmoQLFR7Mhi; SH208TA2;2;false
uppn9687bHcKRa2Eq;1492547688614;Students present;8qHj3kBmoQLFR7Mhi; SH208TA2;2;false
c45qzk4vfkDjPer97;1492547688777;Students present;8qHj3kBmoQLFR7Mhi; SH208TA2;2;false
b4xkCP8srcw6ScWrM;1492547688945;Students present;8qHj3kBmoQLFR7Mhi; SH208TA2;2;false
