_id;dateTime;type;sessionId;sessionDesc;sessionCond;isUndo
Yu6dpfmLJJeQyMcSJ;1499432377634;timing begin;pggn7CZhhe9eBAnAc;;2;false
8rjpTezfS5yLokRQT;1499432377794;timing end;pggn7CZhhe9eBAnAc;;2;false
iuBiDbDihi5tSJhZc;1499432378388;teacher begin talking;pggn7CZhhe9eBAnAc;;2;false
5S3Tor4Qrf7x8Q73i;1499432380067;teacher end talking;pggn7CZhhe9eBAnAc;;2;false
YHtou6QravLekSRFe;1499432381995;pause begin;pggn7CZhhe9eBAnAc;;2;false
5vXKFXzkAL6pfCYrY;1499432397488;Students present;pggn7CZhhe9eBAnAc;;2;false
hiGhY7NMW4T9oBnv5;1499432397796;Students present;pggn7CZhhe9eBAnAc;;2;false
hesZMmCQaxPenviDJ;1499432398077;Students present;pggn7CZhhe9eBAnAc;;2;false
Ev7QufZ3N2B5ZK9zd;1499432398307;Students present;pggn7CZhhe9eBAnAc;;2;false
GsXpkH9B4i5stQ9BW;1499432398521;Students present;pggn7CZhhe9eBAnAc;;2;false
9n5fFiKw4dLQuqX4c;1499432398764;Students present;pggn7CZhhe9eBAnAc;;2;false
Fg3QmZRMPhzDhK6Yu;1499432399037;Students present;pggn7CZhhe9eBAnAc;;2;false
r8Z23fQqnfqmdWfSK;1499432399334;Students present;pggn7CZhhe9eBAnAc;;2;false
oH24uEZMhS4BY5MkR;1499432400588;Students present;pggn7CZhhe9eBAnAc;;2;false
rHNYiqSbGjZMC6u96;1499432409166;Students present;pggn7CZhhe9eBAnAc;;2;false
2fjmxqN75o6FsCS5k;1499432409558;Students present;pggn7CZhhe9eBAnAc;;2;false
LynZKdnDbWvDDrwXL;1499432409994;Students present;pggn7CZhhe9eBAnAc;;2;false
mjAeF9oQ2KA98MKnP;1499432410487;Students present;pggn7CZhhe9eBAnAc;;2;false
2r2KFSTWt4vCihRam;1499432433327;Students present;pggn7CZhhe9eBAnAc;;2;false
QQpjJvaBtD6wk7FfR;1499432638170;Students present;pggn7CZhhe9eBAnAc;;2;false
v9bpSwEeiMPRr4AwM;1499432840873;Students present;pggn7CZhhe9eBAnAc;;2;true
EXvavXbpEM2r62ccr;1499432841464;Students present;pggn7CZhhe9eBAnAc;;2;true
K9hbNWcEE2atnGgXY;1499432841804;Students present;pggn7CZhhe9eBAnAc;;2;true
Bcfv7BMqpxngZifZW;1499432842155;Students present;pggn7CZhhe9eBAnAc;;2;true
gQsbFSYGgXoBDxs9k;1499432842482;Students present;pggn7CZhhe9eBAnAc;;2;true
NPxdtc3wKpwJWg4Dz;1499432842809;Students present;pggn7CZhhe9eBAnAc;;2;true
ergStMrw7f8LTPJGx;1499432843168;Students present;pggn7CZhhe9eBAnAc;;2;true
F2hPjtEqWKAeKmM6q;1499432843582;Students present;pggn7CZhhe9eBAnAc;;2;true
8WhYnhHDkknNfA635;1499432843971;Students present;pggn7CZhhe9eBAnAc;;2;true
i6jbKppRt8ng9fQJ5;1499432844465;Students present;pggn7CZhhe9eBAnAc;;2;true
HEr9Y87jrJTPvfcA5;1499432844815;Students present;pggn7CZhhe9eBAnAc;;2;true
gtP3mPMudYA9nLdkG;1499432845213;Students present;pggn7CZhhe9eBAnAc;;2;true
gLP7TQEu828uRvt2T;1499432845573;Students present;pggn7CZhhe9eBAnAc;;2;true
4dn5yLgirhgGA57MY;1499432846067;Students present;pggn7CZhhe9eBAnAc;;2;true
hdWezkNKEBfmk5AyP;1499432846403;Students present;pggn7CZhhe9eBAnAc;;2;true
Nscyt3rWAePpwbdY4;1499433320587;teacher begin talking;pggn7CZhhe9eBAnAc;;2;false
ogmNycSPDy68cQNrN;1499433320992;teacher end talking;pggn7CZhhe9eBAnAc;;2;false
jBaZiydeCY8FCj4B3;1499433618404;pause end;pggn7CZhhe9eBAnAc;;2;false
WjeJHe47YwcN2RFMc;1499433622014;Students present;pggn7CZhhe9eBAnAc;;2;false
xqNzkEQNBysygGTgA;1499433622206;Students present;pggn7CZhhe9eBAnAc;;2;false
w7iSGs8xav25BEoYZ;1499433622426;Students present;pggn7CZhhe9eBAnAc;;2;false
8yw8mgfthJ989x2bg;1499433622605;Students present;pggn7CZhhe9eBAnAc;;2;false
HeYSy66yqpqeFnYQ5;1499433622829;Students present;pggn7CZhhe9eBAnAc;;2;false
mwnMmdAaYYn7xrPSk;1499433622835;Students present;pggn7CZhhe9eBAnAc;;2;false
gR3fijwJXLFsq4aSz;1499433623006;Students present;pggn7CZhhe9eBAnAc;;2;false
pMFAajWJhPK3bBR8p;1499433623226;Students present;pggn7CZhhe9eBAnAc;;2;false
aRimuo6GqhYsHhgA9;1499433623400;Students present;pggn7CZhhe9eBAnAc;;2;false
Mt3zGzRCLh46nE6jE;1499433623581;Students present;pggn7CZhhe9eBAnAc;;2;false
2RfBxRQijcYRkvz8q;1499433623763;Students present;pggn7CZhhe9eBAnAc;;2;false
2gmSFLMun6spQZfGn;1499433624000;Students present;pggn7CZhhe9eBAnAc;;2;false
