_id;dateTime;type;sessionId;sessionDesc;sessionCond;isUndo
rvvWHWMa4fmaa5DuK;1501074360637;teacher begin talking;HkXppk7kk6eXnSzQi;;2;false
RnuEzzJDDmPJQtMdb;1501074373130;teacher end talking;HkXppk7kk6eXnSzQi;;2;false
Djxm84sS443sJAawH;1501074376434;Not bad TA Question;HkXppk7kk6eXnSzQi;;2;false
7bKcqGntSfbmWyCwe;1501074376722;teacher begin talking;HkXppk7kk6eXnSzQi;;2;false
4AHcZybfgkTt4BsEN;1501074386898;teacher end talking;HkXppk7kk6eXnSzQi;;2;false
ag2rHgp8jxaXszb3Z;1501074387514;Not bad TA Question;HkXppk7kk6eXnSzQi;;2;false
NtRdQhh3yjDFgpZhR;1501074389676;student begin talking;HkXppk7kk6eXnSzQi;;2;false
GmD7RBicFTfFt7T5s;1501074391082;student end talking;HkXppk7kk6eXnSzQi;;2;false
9TceKjTHYEFA9iqea;1501074391475;teacher begin talking;HkXppk7kk6eXnSzQi;;2;false
Mbb2x7gststxhSbQf;1501074396226;First time student talks;HkXppk7kk6eXnSzQi;;2;false
zF4962ZwhZjbHZgi9;1501074396378;teacher end talking;HkXppk7kk6eXnSzQi;;2;false
XqkbapXEtTit2TK2t;1501074396667;Not bad TA Question;HkXppk7kk6eXnSzQi;;2;false
LvZcgbqotzyLApQMz;1501074398882;student begin talking;HkXppk7kk6eXnSzQi;;2;false
QRFGmnvshGTfcxyLC;1501074399666;student end talking;HkXppk7kk6eXnSzQi;;2;false
4o9KpbXA9EdfumFMK;1501074401315;teacher begin talking;HkXppk7kk6eXnSzQi;;2;false
EpWargxkBLAT23H7S;1501074405932;First time student talks;HkXppk7kk6eXnSzQi;;2;false
tX4CShy4W6Gx55S3S;1501074416442;teacher end talking;HkXppk7kk6eXnSzQi;;2;false
JXiNNNdt6wnFvaXQo;1501074416866;Meaningless TA Question;HkXppk7kk6eXnSzQi;;2;false
CmT9ZnZiPLFoBBtAv;1501074417890;teacher begin talking;HkXppk7kk6eXnSzQi;;2;false
2EYf9jq2zXXvcX9WE;1501074441122;teacher end talking;HkXppk7kk6eXnSzQi;;2;false
TXJWbRswR7biomkcB;1501074441570;teacher begin talking;HkXppk7kk6eXnSzQi;;2;false
8D4oo6emfSCoTQ4gE;1501074444297;teacher end talking;HkXppk7kk6eXnSzQi;;2;false
c8mqdGuzoXQ7qymn4;1501074445778;teacher begin talking;HkXppk7kk6eXnSzQi;;2;false
5X9QQqSSSxZfu3TDE;1501074453162;teacher end talking;HkXppk7kk6eXnSzQi;;2;false
PQf8zXp39F6Hbs4ws;1501074454780;teacher begin talking;HkXppk7kk6eXnSzQi;;2;false
rb8JxadSBaL2zdJQ4;1501074469698;teacher end talking;HkXppk7kk6eXnSzQi;;2;false
TTQKnvLjfLGngQtsX;1501074478026;teacher begin talking;HkXppk7kk6eXnSzQi;;2;false
ibXJctpPbS5jsNaiS;1501074496081;teacher end talking;HkXppk7kk6eXnSzQi;;2;false
zPW9cLaxQ68R7f6s5;1501074496459;teacher begin talking;HkXppk7kk6eXnSzQi;;2;false
55GgPMzX7SYDWjGJX;1501074507034;teacher end talking;HkXppk7kk6eXnSzQi;;2;false
ymW6HixbukogjNkuq;1501074508651;teacher begin talking;HkXppk7kk6eXnSzQi;;2;false
eyFF63auNCRgijBKz;1501074520698;teacher end talking;HkXppk7kk6eXnSzQi;;2;false
vY5RACrCxjeAcy28N;1501074522556;teacher begin talking;HkXppk7kk6eXnSzQi;;2;false
yuLEeDP4bFo54XKRy;1501074524849;teacher end talking;HkXppk7kk6eXnSzQi;;2;false
vHN52hjxTRzFxzYMs;1501074524952;teacher begin talking;HkXppk7kk6eXnSzQi;;2;false
