_id;dateTime;type;sessionId;sessionDesc;sessionCond;isUndo
7aoTB4HzuNwBPfnFQ;1491337967150;teacher begin talking;7QmpaTYxmxyjR59x2; SH208TA2;2;false
4uCYpaYD2p8noPXCd;1491338007366;teacher end talking;7QmpaTYxmxyjR59x2; SH208TA2;2;false
NDz76qDtmCwGYsH42;1491338010249;pause begin;7QmpaTYxmxyjR59x2; SH208TA2;2;false
vLu4ygRKpAi4Jx5ei;1491338016042;pause end;7QmpaTYxmxyjR59x2; SH208TA2;2;false
aoNFGt3vJPenYSNeK;1491338016573;teacher begin talking;7QmpaTYxmxyjR59x2; SH208TA2;2;false
3NiByNPvqTmjAHaoY;1491338022481;teacher end talking;7QmpaTYxmxyjR59x2; SH208TA2;2;false
gXp6XQBtFG8427HJ3;1491338022599;teacher begin talking;7QmpaTYxmxyjR59x2; SH208TA2;2;false
jzv9KPnSr8MD8rwQH;1491338022653;teacher end talking;7QmpaTYxmxyjR59x2; SH208TA2;2;false
Z8E4M2uQjbZqF2EPR;1491338023748;pause begin;7QmpaTYxmxyjR59x2; SH208TA2;2;false
QSFS9wNCvEA4Jn563;1491338039007;Students present;7QmpaTYxmxyjR59x2; SH208TA2;2;false
L8wBdKuJfaLkosFAG;1491338039212;Students present;7QmpaTYxmxyjR59x2; SH208TA2;2;false
hzu2QSFzLc5Jtks9c;1491338039380;Students present;7QmpaTYxmxyjR59x2; SH208TA2;2;false
WpJDMn4EKXyeSAawM;1491338039506;Students present;7QmpaTYxmxyjR59x2; SH208TA2;2;false
EAhEBtNe2psgWvaXz;1491338039674;Students present;7QmpaTYxmxyjR59x2; SH208TA2;2;false
E7dot3A4obchcnR62;1491338039802;Students present;7QmpaTYxmxyjR59x2; SH208TA2;2;false
wQpnYDKw3uhnaBiZS;1491338040143;Students present;7QmpaTYxmxyjR59x2; SH208TA2;2;false
PRQ5Mcfb6DgYchMw4;1491338040304;Students present;7QmpaTYxmxyjR59x2; SH208TA2;2;false
qyqxfRk6yNddcxLfN;1491338040465;Students present;7QmpaTYxmxyjR59x2; SH208TA2;2;false
KshKCfkTSkjnQsegH;1491338040629;Students present;7QmpaTYxmxyjR59x2; SH208TA2;2;false
SvrZpp2HE8b2qYQXb;1491338040776;Students present;7QmpaTYxmxyjR59x2; SH208TA2;2;false
9SKDLfyq8ioXyEEGJ;1491338040925;Students present;7QmpaTYxmxyjR59x2; SH208TA2;2;false
vDaZsFgZgzScsyWe4;1491338041071;Students present;7QmpaTYxmxyjR59x2; SH208TA2;2;false
5m52bYaAGb8qw9xbB;1491338041211;Students present;7QmpaTYxmxyjR59x2; SH208TA2;2;false
xCPL6waLYjaY8dAyH;1491338041361;Students present;7QmpaTYxmxyjR59x2; SH208TA2;2;false
y9PaRkaykQ9jHW4Yi;1491338041518;Students present;7QmpaTYxmxyjR59x2; SH208TA2;2;false
A86PkFDa9wtJNai28;1491338041671;Students present;7QmpaTYxmxyjR59x2; SH208TA2;2;false
jL3W5GB2dg4kJTRKN;1491338041839;Students present;7QmpaTYxmxyjR59x2; SH208TA2;2;false
fXzuB6JzbY4L8qmFK;1491338042092;Students present;7QmpaTYxmxyjR59x2; SH208TA2;2;false
qrn3bTWfyoCKSFzkg;1491338042677;Students present;7QmpaTYxmxyjR59x2; SH208TA2;2;false
48qTdHvqXnzg44SdB;1491338081971;pause end;7QmpaTYxmxyjR59x2; SH208TA2;2;false
jCedpf3u9koXxbzTL;1491338083328;teacher begin talking;7QmpaTYxmxyjR59x2; SH208TA2;2;false
