_id;dateTime;type;sessionId;sessionDesc;sessionCond;isUndo
RDMDfFfEeno27paGg;1493735405599;teacher begin talking;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
hbvJTaSorp7wHrhHB;1493735418848;teacher end talking;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
QEstrvCvHM8tDXp2f;1493735419354;Students present;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
XiHKh4RuNvqb8bP6h;1493735419852;Students present;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
rndHYFEAm5Q4YwwSa;1493735420340;Students present;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
dbQjS8zTHHdeG8erL;1493735420865;Students present;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
MSv7B4FNfdk7fFzTY;1493735421489;Students present;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
y2AXibPwMq3pBjPMR;1493735421493;Students present;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
mQ3AnbWTqM29ybKFb;1493735422002;Students present;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
GdBDiGs9pYboF8enq;1493735422530;Students present;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
hmrZxNSDaJ2mmxqgG;1493735423013;Students present;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
8ET4yWkwmbYCa3Dyd;1493735423017;teacher begin talking;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
xmyGDpKnSeZwk4JMb;1493735423482;Students present;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
597yzkqGS7DxMYvuX;1493735423490;Students present;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
3WBJfZkCm5JwyENeX;1493735423964;Students present;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
jYqZJTSZkM64vk9p7;1493735424426;Students present;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
ag9MeenTfyxqhT7hB;1493735424890;Students present;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
ma5Ddgxx4kr5Xyo2C;1493735425383;teacher end talking;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
BYveA9ZuAuqeCxaJR;1493735427364;Students present;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;true
Da247wCpRsZurFg2N;1493735436946;Students present;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
ssDQG94DtvpMZuBWs;1493735443256;teacher begin talking;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
i4jeQYipMEbiP2MLr;1493735457194;teacher end talking;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
LTXNiEjZo9mBPhy9n;1493735457682;Meaningless TA Question;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
K84vqNq9LTWrE9PJ5;1493735458425;teacher begin talking;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
DRJCGQBicAsfydNZu;1493735463157;Students present;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
2F8hqMj3PH8oAD6a5;1493735469994;Students present;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
MjedTDdohGSihxGmE;1493735496822;teacher end talking;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
s7wnyNwo4S9Lfa8j8;1493735498869;Students present;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
Nhdt4CyqGccDBCNFg;1493735501909;teacher begin talking;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
8qqzkEu9TycLcQNpg;1493735502576;teacher end talking;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
gMuCyrdfQJR4fczyC;1493735515676;teacher begin talking;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
oaBQv8f4rYma6PnFY;1493735565288;Students present;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
u5AR4QHpZSjHM6M4H;1493735566761;teacher end talking;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
h5siWojA4kQHNNWFJ;1493735567907;teacher begin talking;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
xtwxPMQrqkhSwALTH;1493735590927;Hand raised;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
f27f3DsHJno5Gn39x;1493735591862;teacher end talking;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
F2fYtYoNXBzzEu4mT;1493735592350;student begin talking;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
kBNrBzezuQ9bmfxbz;1493735612411;student end talking;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
Qbe2cTQYggqde3gay;1493735612932;teacher begin talking;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
v4N9fHwThnJzq2wam;1493735613663;teacher end talking;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
xvJ4vqe32GE5fKtYi;1493735614176;student begin talking;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
8or4ReZye7r8iuPp8;1493735616433;student end talking;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
fjPrLYhf9vpTLwuCf;1493735617229;teacher begin talking;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
48uQA6pkny7EFrNgN;1493735659693;teacher end talking;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
8FBzwS6HDHwE4vgYv;1493735660223;student begin talking;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
vxXWYZPgBKj5ujKg2;1493735668995;student end talking;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
HM8uwZELkDNrviN5v;1493735669514;teacher begin talking;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
t4d8pouNYhEZWD7MQ;1493735682690;teacher end talking;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
WYMhKZTqzjxZN8aYv;1493735683216;student begin talking;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
3waQiX6Zo7bmKLyW2;1493735684713;First time student talks;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
gKX6KmZRwdAaG2ZLx;1493735685231;First time student talks;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
qaGvKGXXybE7isors;1493735685236;First time student talks;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
WaKFGmJ4RceW3DwPu;1493735687602;student end talking;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
LKMm6zFtkLTfhZdSN;1493735688124;First time student talks;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;true
MANZYgu3fuhvBNRyL;1493735688641;teacher begin talking;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
uDQGcAfqMRHvPmoZh;1493735694689;teacher end talking;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
kx7T3hNTpk6eyP8Q7;1493735710118;teacher begin talking;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
sDAAZsqaJPPpWh36X;1493735711160;teacher end talking;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
F7y6xRFPwyru6FkD9;1493735711653;teacher begin talking;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
CFqar5mdsWjh2QCq6;1493735753621;Hand raised;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
w5fqZP6buLiNHJ2eA;1493735768853;student begin talking;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
FLRbyekyuB6aSyCh8;1493735769402;teacher end talking;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
HLqYoQPCHZTiR6thD;1493735771587;First time student talks;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
vsNnayJ3wLQE7PTw5;1493735772726;student end talking;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
ekNMkWCdPzLtu6ETC;1493735773234;teacher begin talking;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
sF6EweGy5TtcJv2Bx;1493735778590;Students present;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
4Tab2ZLrNf2ahjbLM;1493735783192;teacher end talking;42Coetp3mQhWPxi6W;Tuesday_10:30_5/2/17;2;false
