_id;dateTime;type;sessionId;sessionDesc;sessionCond;isUndo
HdwZKFbuuMQF6272i;1493915106748;Students present;eiiZmYri9fZMXJnBx; HH1107TA3;2;false
e5KRrH4CNZFrQvgDR;1493915106959;Students present;eiiZmYri9fZMXJnBx; HH1107TA3;2;false
4MZWWfp9LZh8Pizfa;1493915107162;Students present;eiiZmYri9fZMXJnBx; HH1107TA3;2;false
xe44Egv5oviACmQq3;1493915107339;Students present;eiiZmYri9fZMXJnBx; HH1107TA3;2;false
5LBk3nvkx6qpe2xHo;1493915107562;Students present;eiiZmYri9fZMXJnBx; HH1107TA3;2;false
9NJrqpYfS84Es4aby;1493915107837;Students present;eiiZmYri9fZMXJnBx; HH1107TA3;2;false
Pajw3aMd8dnF2ugJL;1493915112792;Students present;eiiZmYri9fZMXJnBx; HH1107TA3;2;false
kJ2Wmfy5F75GR4xEb;1493915220145;Students present;eiiZmYri9fZMXJnBx; HH1107TA3;2;false
KuAkJi9TFTXHCLjFP;1493915284149;Students present;eiiZmYri9fZMXJnBx; HH1107TA3;2;false
hApBeTdRvTqyvzWJA;1493915395380;Students present;eiiZmYri9fZMXJnBx; HH1107TA3;2;false
sDwWwiLfqf8TdS7XN;1493915442366;Students present;eiiZmYri9fZMXJnBx; HH1107TA3;2;false
YLXiaXuPTJYJNvMNT;1493915442607;Students present;eiiZmYri9fZMXJnBx; HH1107TA3;2;false
BfMuyzJDn3cjXT972;1493915465619;Students present;eiiZmYri9fZMXJnBx; HH1107TA3;2;false
HvFYdCsdrK8iZrQHS;1493915466057;Students present;eiiZmYri9fZMXJnBx; HH1107TA3;2;false
wTHQrSsBEL7H95coE;1493915495779;Students present;eiiZmYri9fZMXJnBx; HH1107TA3;2;false
DnQb4Qa8feka4GyoP;1493915533366;Students present;eiiZmYri9fZMXJnBx; HH1107TA3;2;false
RwJ2WH7spsobNKMr5;1493915588123;Students present;eiiZmYri9fZMXJnBx; HH1107TA3;2;true
DxkTpAauNTo9QY7JJ;1493915589039;Students present;eiiZmYri9fZMXJnBx; HH1107TA3;2;true
