_id;dateTime;type;sessionId;sessionDesc;sessionCond;isUndo
nM8NXDPE8GKELZFaT;1490884210786;student begin talking;BiD983TaZhm7ypdtw;Tuesday_10:30_3/30/17;2;false
d86vTjsjRKqyR8atX;1490884211449;student end talking;BiD983TaZhm7ypdtw;Tuesday_10:30_3/30/17;2;false
pTHiou3KL6JKRerKv;1490884212387;teacher begin talking;BiD983TaZhm7ypdtw;Tuesday_10:30_3/30/17;2;false
f4CYjnsR4bzEmHDeq;1490884215576;teacher end talking;BiD983TaZhm7ypdtw;Tuesday_10:30_3/30/17;2;false
HnpWz7TJNTjZG7aqQ;1490884217841;teacher begin talking;BiD983TaZhm7ypdtw;Tuesday_10:30_3/30/17;2;false
tT6iFJCkSo9hwA6fA;1490884219727;teacher end talking;BiD983TaZhm7ypdtw;Tuesday_10:30_3/30/17;2;false
WuJtbCtmcFeuPQSMS;1490884220360;student begin talking;BiD983TaZhm7ypdtw;Tuesday_10:30_3/30/17;2;false
7sQiEDBG4HLXDiRvg;1490884221461;student end talking;BiD983TaZhm7ypdtw;Tuesday_10:30_3/30/17;2;false
8nWzzu87YYxPrrEfP;1490884225749;teacher begin talking;BiD983TaZhm7ypdtw;Tuesday_10:30_3/30/17;2;false
BQNapEX3rFndtnLB7;1490884253593;Students present;BiD983TaZhm7ypdtw;Tuesday_10:30_3/30/17;2;false
jvA2KAugAeaW7fGkg;1490884253914;Students present;BiD983TaZhm7ypdtw;Tuesday_10:30_3/30/17;2;false
ewfBA3mkSZLsTz5zL;1490884254216;Students present;BiD983TaZhm7ypdtw;Tuesday_10:30_3/30/17;2;false
bqA3Gq7f4ShYxNQsq;1490884254479;Students present;BiD983TaZhm7ypdtw;Tuesday_10:30_3/30/17;2;false
3LMyEFwCGJR4ByyLy;1490884254739;Students present;BiD983TaZhm7ypdtw;Tuesday_10:30_3/30/17;2;false
sDS43XcLwfcZMKMQS;1490884254990;Students present;BiD983TaZhm7ypdtw;Tuesday_10:30_3/30/17;2;false
5Ep8YABduMpKyE9op;1490884255243;Students present;BiD983TaZhm7ypdtw;Tuesday_10:30_3/30/17;2;false
AYQRgmdK2gTCXmBHu;1490884255523;Students present;BiD983TaZhm7ypdtw;Tuesday_10:30_3/30/17;2;false
fSpRhtvj5DeWaDmKK;1490884255811;Students present;BiD983TaZhm7ypdtw;Tuesday_10:30_3/30/17;2;false
c7PzvvmnXsoXpNZAF;1490884256107;Students present;BiD983TaZhm7ypdtw;Tuesday_10:30_3/30/17;2;false
qzSwiDsA2mQsp7BSD;1490884256424;Students present;BiD983TaZhm7ypdtw;Tuesday_10:30_3/30/17;2;false
tuiQ6r8EYyin5Jkin;1490884257025;Students present;BiD983TaZhm7ypdtw;Tuesday_10:30_3/30/17;2;false
k4yYMHeia5HofffLZ;1490884257573;Students present;BiD983TaZhm7ypdtw;Tuesday_10:30_3/30/17;2;false
sSZ7PxMapEuXrHSgX;1490884277955;teacher end talking;BiD983TaZhm7ypdtw;Tuesday_10:30_3/30/17;2;false
5kvNuj6jbEgYMG9XE;1490884279322;teacher begin talking;BiD983TaZhm7ypdtw;Tuesday_10:30_3/30/17;2;false
5CEZy9cf8x6WuvRiQ;1490884286131;Meaningless TA Question;BiD983TaZhm7ypdtw;Tuesday_10:30_3/30/17;2;false
9hgTzC6b7MfdrHFEW;1490884286348;teacher end talking;BiD983TaZhm7ypdtw;Tuesday_10:30_3/30/17;2;false
PGdsEyigZHLSGhyby;1490884286596;student begin talking;BiD983TaZhm7ypdtw;Tuesday_10:30_3/30/17;2;false
Eb4mzW6EN3ZSGopG7;1490884287210;teacher begin talking;BiD983TaZhm7ypdtw;Tuesday_10:30_3/30/17;2;false
ykuJWTn9deKdhbqXv;1490884287427;student end talking;BiD983TaZhm7ypdtw;Tuesday_10:30_3/30/17;2;false
