_id;dateTime;type;sessionId;sessionDesc;sessionCond;isUndo
FDRvhdS5v7ExqyGbP;1490106604213;pause begin;FYywDT6CGBX44JwZH;Tuesday_10:30_3/21/17;2;false
vCnQqyTRvRmHxyAaG;1490106657965;Students present;FYywDT6CGBX44JwZH;Tuesday_10:30_3/21/17;2;false
mZnvotQPc4KFRuXtW;1490106659267;Students present;FYywDT6CGBX44JwZH;Tuesday_10:30_3/21/17;2;false
uQoqCNKaEFMvK8HJx;1490106659807;Students present;FYywDT6CGBX44JwZH;Tuesday_10:30_3/21/17;2;false
K8hw824S39GHT7uWE;1490106660254;Students present;FYywDT6CGBX44JwZH;Tuesday_10:30_3/21/17;2;false
kFHSEM2EQhZiaLZJf;1490106660692;Students present;FYywDT6CGBX44JwZH;Tuesday_10:30_3/21/17;2;false
ZgQarcYQKjMu6negc;1490106661155;Students present;FYywDT6CGBX44JwZH;Tuesday_10:30_3/21/17;2;false
nmGp8ioXsRMYcb8WJ;1490106661640;Students present;FYywDT6CGBX44JwZH;Tuesday_10:30_3/21/17;2;false
ai4Dm9oHdDQXnwo89;1490106662125;Students present;FYywDT6CGBX44JwZH;Tuesday_10:30_3/21/17;2;false
42jX49BzeZHiA7fvg;1490106662591;Students present;FYywDT6CGBX44JwZH;Tuesday_10:30_3/21/17;2;false
dx6kjSfu8ohkAzZZE;1490106663093;Students present;FYywDT6CGBX44JwZH;Tuesday_10:30_3/21/17;2;false
mZNQo72KHP6GPifez;1490106663557;Students present;FYywDT6CGBX44JwZH;Tuesday_10:30_3/21/17;2;false
xo9JcDG7txKBYEXt6;1490106664026;Students present;FYywDT6CGBX44JwZH;Tuesday_10:30_3/21/17;2;false
a7sFGhtsaZebQErPv;1490106664495;Students present;FYywDT6CGBX44JwZH;Tuesday_10:30_3/21/17;2;false
bzmHvHpeEtsxHnfk2;1490106664943;Students present;FYywDT6CGBX44JwZH;Tuesday_10:30_3/21/17;2;false
3km9XFPKJJwWF449R;1490106665427;Students present;FYywDT6CGBX44JwZH;Tuesday_10:30_3/21/17;2;false
PCHQWqpMLnyADr2pZ;1490106665913;Students present;FYywDT6CGBX44JwZH;Tuesday_10:30_3/21/17;2;false
6yc6XJkEsoruZWxpH;1490106666476;Students present;FYywDT6CGBX44JwZH;Tuesday_10:30_3/21/17;2;false
kuyyETL6CgKgmRPhb;1490106667061;Students present;FYywDT6CGBX44JwZH;Tuesday_10:30_3/21/17;2;false
ARzJDa5aZZpiPrHzs;1490106667678;Students present;FYywDT6CGBX44JwZH;Tuesday_10:30_3/21/17;2;false
W7Jqh9rpQoLC8B8sW;1490106689642;Students present;FYywDT6CGBX44JwZH;Tuesday_10:30_3/21/17;2;false
bwuYjuWJupCGtDTcn;1490106837897;Students present;FYywDT6CGBX44JwZH;Tuesday_10:30_3/21/17;2;false
7socqG5kXzxpYezWx;1490107235085;pause end;FYywDT6CGBX44JwZH;Tuesday_10:30_3/21/17;2;false
49KC9Ar2sc8Q2QWn3;1490107240563;teacher begin talking;FYywDT6CGBX44JwZH;Tuesday_10:30_3/21/17;2;false
iSNzkssMJuFH99H2v;1490107245365;teacher end talking;FYywDT6CGBX44JwZH;Tuesday_10:30_3/21/17;2;false
se2unkhZBnsYfw7CF;1490107247430;teacher begin talking;FYywDT6CGBX44JwZH;Tuesday_10:30_3/21/17;2;false
SBZdmEAGcjQ7fgff4;1490107248609;teacher end talking;FYywDT6CGBX44JwZH;Tuesday_10:30_3/21/17;2;false
NuqT86mxDknhn6Pqy;1490107250434;teacher begin talking;FYywDT6CGBX44JwZH;Tuesday_10:30_3/21/17;2;false
EbQx9oZMFNgd7dZjB;1490107250598;teacher end talking;FYywDT6CGBX44JwZH;Tuesday_10:30_3/21/17;2;false
RsJzhoLWB7kE9Fn9f;1490107251196;teacher begin talking;FYywDT6CGBX44JwZH;Tuesday_10:30_3/21/17;2;false
gwZB5WDt7xNorBSeo;1490107256644;teacher end talking;FYywDT6CGBX44JwZH;Tuesday_10:30_3/21/17;2;false
2MaNnZaCFG6twk4AS;1490107276364;teacher begin talking;FYywDT6CGBX44JwZH;Tuesday_10:30_3/21/17;2;false
bhCkYZ66WpC4iA6AE;1490107279216;teacher end talking;FYywDT6CGBX44JwZH;Tuesday_10:30_3/21/17;2;false
4oRh9SHkRn2YsMjDw;1490107279716;teacher begin talking;FYywDT6CGBX44JwZH;Tuesday_10:30_3/21/17;2;false
kFd6xh5rRHwNFZHMq;1490107285159;teacher end talking;FYywDT6CGBX44JwZH;Tuesday_10:30_3/21/17;2;false
i84Scdt9EEamppsF3;1490107287024;teacher begin talking;FYywDT6CGBX44JwZH;Tuesday_10:30_3/21/17;2;false
RG4aGbrLfEP99ZvsZ;1490107292320;Meaningless TA Question;FYywDT6CGBX44JwZH;Tuesday_10:30_3/21/17;2;false
DiakvacHQAd84nCkw;1490107293070;teacher end talking;FYywDT6CGBX44JwZH;Tuesday_10:30_3/21/17;2;false
p8AXvq3zreqAEsP3h;1490107294664;teacher begin talking;FYywDT6CGBX44JwZH;Tuesday_10:30_3/21/17;2;false
gtgdD9vHtLrboMCsq;1490107296079;student begin talking;FYywDT6CGBX44JwZH;Tuesday_10:30_3/21/17;2;false
h3F8wKw9fhhhSCg3h;1490107296176;teacher end talking;FYywDT6CGBX44JwZH;Tuesday_10:30_3/21/17;2;false
