_id;dateTime;type;sessionId;sessionDesc;sessionCond;isUndo
SYmXWRESD3Jfne2FM;1491323389353;Students present;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
tmbTokj53YyDQjFak;1491323389686;Students present;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
aYu4sjkF8NkR3cE3W;1491323389798;Students present;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
FN8WWbGPq4BCDF6CK;1491323389954;Students present;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
R5oPEc9oicmdenTPZ;1491323390187;Students present;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
WeuMrCfCDR8n47tzx;1491323390399;Students present;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
sBdxcpy6BPtyXwbMs;1491323390652;Students present;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
8EwnodhBjtwmcrKCM;1491323390819;Students present;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
Z49xgJ8T3hF3DyrJc;1491323391190;Students present;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
uRFXiDHcQgcN2zjpP;1491323391560;Students present;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
jiLjjPnPNJC2KFyzs;1491323412127;Students present;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
PP9sFRvdQk4EZMCKx;1491323439195;Students present;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
hLhbjoN8gGSDpKWaj;1491323452152;Students present;Ete5KdkNwX8mEoeq7;12:30 18202;2;true
yC8f2FBaWqkcdvWtN;1491323476884;Students present;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
ug2BWqhdCMLAZpz7R;1491323507863;Students present;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
dAm4B8ahu6XARL5xN;1491323508828;Students present;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
mq4Koef9chbbRcAdk;1491323511778;Students present;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
8iGCaP3kNPpJ7CWSF;1491323562613;teacher begin talking;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
syZ4f2XZBroyyoE7c;1491323576367;Students present;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
EicEDjPRRfinu4DK8;1491323676655;Students present;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
hSnoammYRR2eHxCiL;1491323679113;Students present;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
PhrEwbdSdori2GkuA;1491323718083;Students present;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
4FW7NnGdRvjjcEjST;1491323799978;teacher end talking;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
apRbuZEHtDD7B6pfa;1491323800134;teacher begin talking;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
g3Tass7R5Kcc78RoY;1491323802698;teacher end talking;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
XsP8B9FSWmwK4u6qb;1491323803483;teacher begin talking;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
yNarM3mDJiHkwF4ZQ;1491323857030;teacher end talking;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
QC3kjfHNYXGWD3dkw;1491323857956;teacher begin talking;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
m6sfn94Hu2YWFSxwE;1491323873502;teacher end talking;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
DuzefTFhHp7ZyixfT;1491323874019;teacher begin talking;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
MBk4NxyxosFzdQj5J;1491323929907;teacher end talking;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
K9eJjPeq3JRMj8nqN;1491323930238;teacher begin talking;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
v7og37robTEYuCSkB;1491323954438;teacher end talking;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
vCC8kDRCwnFB6SPxk;1491323954636;teacher begin talking;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
T6Ayf9K3ZdJ4RiPXE;1491324051849;teacher end talking;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
ACvWRJeavvBCXy9cS;1491324052002;teacher begin talking;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
LmpdooQ6MCGpCrZmq;1491324093787;teacher end talking;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
uAEhG3Ji9h9bSwca3;1491324093944;teacher begin talking;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
R4YeEjuSDwHdGM3MG;1491324094804;teacher end talking;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
iedyR5t7h7YQMiGQQ;1491324095448;teacher begin talking;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
ev5KKq7mEbs9FykME;1491324111149;teacher end talking;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
QDevRQLdxCiZuu3YE;1491324111294;teacher begin talking;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
eL47ahK8zzbFCDnwi;1491324111550;teacher end talking;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
KoNfR5fdaQfABgrtz;1491324113587;Not bad TA Question;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
kjGzfmBHeSWP4nEro;1491324117091;teacher begin talking;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
R8HEuyco9vCj8dJWq;1491324201355;Students present;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
hsrPCbpA9dnuY4fqy;1491324234568;Students present;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
7e2c7nGh3nxbTjH5q;1491324302786;teacher end talking;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
c7574chJAzJsmnqNj;1491324303028;teacher begin talking;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
uyouoC5nRRf7kJdGr;1491324306624;teacher end talking;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
AuxZpTYBFJRzqYSHd;1491324307479;Not bad TA Question;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
ZcFPStCLFfwnPsKhm;1491324308843;teacher begin talking;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
FTnaudM9Qfmio9pRD;1491324370492;teacher end talking;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
wHxrCG4m762wtYRxP;1491324371509;Meaningless TA Question;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
E5nQSqLRFqjGJ4eHw;1491324374067;teacher begin talking;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
fXifFF7zzEB3ccpdL;1491324627046;teacher end talking;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
sCYMvWhgZMraEYxqS;1491324627263;teacher begin talking;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
kZWDCdYmw9oEPcCQk;1491324730695;teacher end talking;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
ffLMM3FmbuBNSJJXX;1491324730928;teacher begin talking;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
yfwbvffE5ESrWotP6;1491324731512;teacher end talking;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
mZpaZmpbuvKhuR2Zo;1491324731692;teacher begin talking;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
k4FfQcxCYMNsidNNb;1491324733678;teacher end talking;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
pqN9CjBTePreEqETH;1491324733864;teacher begin talking;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
7GJrNhqcY796fz4p6;1491324787581;teacher end talking;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
vTzthJthjGMiH7xKx;1491324789407;Not bad TA Question;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
SfGnjQXmA6hNovYPP;1491324792909;teacher begin talking;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
XBmnWCisrG5gpJpFc;1491324845963;teacher end talking;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
3S2gW7wuupDb68Dns;1491324849125;teacher begin talking;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
6n3xwNQbNPR9bNyjQ;1491325041327;teacher end talking;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
8aHQRGdjmaFjqqApk;1491325043401;teacher begin talking;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
w4kyYfYzSBHaafhpH;1491325043520;teacher end talking;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
FjfoPfoPNWoBeQxaT;1491325043676;teacher begin talking;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
BibwXCAgwPcaSCsQD;1491325091763;teacher end talking;Ete5KdkNwX8mEoeq7;12:30 18202;2;false
