_id;dateTime;type;sessionId;sessionDesc;sessionCond;isUndo
wp9bfmpZngPCcYMpY;1490113998030;Students present;ZmzguBYrunEwbiYBv;12:30 18202;2;false
ysjxTkTQyGThovQgL;1490113998209;Students present;ZmzguBYrunEwbiYBv;12:30 18202;2;false
3LGCwyKRzRyQ638DE;1490113998378;Students present;ZmzguBYrunEwbiYBv;12:30 18202;2;false
SKTxeRKA6GvkmTv4P;1490113998530;Students present;ZmzguBYrunEwbiYBv;12:30 18202;2;false
RdBKXFHAcyKivtzng;1490113998697;Students present;ZmzguBYrunEwbiYBv;12:30 18202;2;false
DLpPMbAyAc3hNSqLz;1490113998859;Students present;ZmzguBYrunEwbiYBv;12:30 18202;2;false
QtpSKMFLwaykzaDzo;1490113999026;Students present;ZmzguBYrunEwbiYBv;12:30 18202;2;false
tgDYTBpKpbY4iA475;1490113999243;Students present;ZmzguBYrunEwbiYBv;12:30 18202;2;false
xS2oMtY2Tb2eSRudP;1490113999428;Students present;ZmzguBYrunEwbiYBv;12:30 18202;2;false
556Be67b3RTAzZsQT;1490113999611;Students present;ZmzguBYrunEwbiYBv;12:30 18202;2;false
gooovvYTeKnZB9pj5;1490113999744;Students present;ZmzguBYrunEwbiYBv;12:30 18202;2;false
c92r5A2HpDwjJkZNn;1490113999904;Students present;ZmzguBYrunEwbiYBv;12:30 18202;2;false
Xk3wAk6nYE3kAbGZE;1490114000059;Students present;ZmzguBYrunEwbiYBv;12:30 18202;2;false
z7JhFLobQShrhesK5;1490114000232;Students present;ZmzguBYrunEwbiYBv;12:30 18202;2;false
QFgpwZKbhhtn27ftd;1490114000411;Students present;ZmzguBYrunEwbiYBv;12:30 18202;2;false
akFutRFh8AP6ACPsv;1490114000610;Students present;ZmzguBYrunEwbiYBv;12:30 18202;2;false
RvAzWe89YGukB8o9s;1490114000812;Students present;ZmzguBYrunEwbiYBv;12:30 18202;2;false
n2G4sXCMcxbihbRgM;1490114001056;Students present;ZmzguBYrunEwbiYBv;12:30 18202;2;false
usmGSR87GPZfDYvJa;1490114001277;Students present;ZmzguBYrunEwbiYBv;12:30 18202;2;false
pHGwzGR3S23Di7c9J;1490114001503;Students present;ZmzguBYrunEwbiYBv;12:30 18202;2;false
DRx4aMwYc3DoFL7WQ;1490114001728;Students present;ZmzguBYrunEwbiYBv;12:30 18202;2;false
6huX68KdqwzNvmcMf;1490114002177;Students present;ZmzguBYrunEwbiYBv;12:30 18202;2;false
mTK2KxJEqrigxdpvS;1490114004374;Students present;ZmzguBYrunEwbiYBv;12:30 18202;2;false
969K2jS27ZDtTH2LX;1490114013808;Students present;ZmzguBYrunEwbiYBv;12:30 18202;2;false
eokPj6HR5PR5WiL7G;1490114035859;Students present;ZmzguBYrunEwbiYBv;12:30 18202;2;false
NBdXajxhTjzx4ZTJz;1490114036039;Students present;ZmzguBYrunEwbiYBv;12:30 18202;2;false
NcypFfAzrwoPSZ33B;1490114094271;teacher begin talking;ZmzguBYrunEwbiYBv;12:30 18202;2;false
nDoBPkxCiCxSZ4aAS;1490114100484;teacher end talking;ZmzguBYrunEwbiYBv;12:30 18202;2;false
fJWBA9hjJJ6m477hp;1490114100785;teacher begin talking;ZmzguBYrunEwbiYBv;12:30 18202;2;false
gJJKmBAvkdwMcqxeh;1490114102867;teacher end talking;ZmzguBYrunEwbiYBv;12:30 18202;2;false
P2WFBg8cupyGLw7iZ;1490114102983;teacher begin talking;ZmzguBYrunEwbiYBv;12:30 18202;2;false
zJ3G4Y3vTHxZe38b5;1490114103968;Students present;ZmzguBYrunEwbiYBv;12:30 18202;2;true
vQXDwrCMkTFuFyS4Y;1490114107512;Students present;ZmzguBYrunEwbiYBv;12:30 18202;2;true
ukDJLKXv7HRP2Eqfs;1490114129125;Students present;ZmzguBYrunEwbiYBv;12:30 18202;2;false
njzHTmpiqcKojpGFK;1490114148506;Students present;ZmzguBYrunEwbiYBv;12:30 18202;2;false
ZpAuTbgqjdC8X7Zyu;1490114149723;teacher end talking;ZmzguBYrunEwbiYBv;12:30 18202;2;false
iKXYMW7vAzS5SX3rY;1490114149904;teacher begin talking;ZmzguBYrunEwbiYBv;12:30 18202;2;false
jwJaPssTtE34aK7Kg;1490114181667;teacher end talking;ZmzguBYrunEwbiYBv;12:30 18202;2;false
nphFwMAo29YDJmj64;1490114181844;teacher begin talking;ZmzguBYrunEwbiYBv;12:30 18202;2;false
sNAtDjBwBM3WLzACw;1490114188911;teacher end talking;ZmzguBYrunEwbiYBv;12:30 18202;2;false
F5hSHjDq2isN5NKQ8;1490114189037;teacher begin talking;ZmzguBYrunEwbiYBv;12:30 18202;2;false
PJSv7WLDfwqvQEMnF;1490114189105;teacher end talking;ZmzguBYrunEwbiYBv;12:30 18202;2;false
cWKnNdi27JfuMfxir;1490114189217;teacher begin talking;ZmzguBYrunEwbiYBv;12:30 18202;2;false
nP3Jca2HiCRZtoHZd;1490114196995;teacher end talking;ZmzguBYrunEwbiYBv;12:30 18202;2;false
NYftEB3sZkm7cDvwW;1490114197579;teacher begin talking;ZmzguBYrunEwbiYBv;12:30 18202;2;false
