_id;dateTime;type;sessionId;sessionDesc;sessionCond;isUndo
hKuDhMaxcjHpK7zEz;1488907864680;student begin talking;X2jueEBQnZPAJ4kMA;12:30 18202 TUE 3/7;2;false
fkd5WcaaDmu8CmHm7;1488907864788;student end talking;X2jueEBQnZPAJ4kMA;12:30 18202 TUE 3/7;2;false
Yr4MC886JDxs6BfWz;1488907865275;student begin talking;X2jueEBQnZPAJ4kMA;12:30 18202 TUE 3/7;2;false
xDX9hZNQWLurRtoMD;1488907865376;student end talking;X2jueEBQnZPAJ4kMA;12:30 18202 TUE 3/7;2;false
Np7NdMwr25nWag7w8;1488907865485;student begin talking;X2jueEBQnZPAJ4kMA;12:30 18202 TUE 3/7;2;false
koytSTR2ndEaWYBi8;1488907865575;student end talking;X2jueEBQnZPAJ4kMA;12:30 18202 TUE 3/7;2;false
6K3rKQ3v5CY3Q5Gjt;1488907865699;student begin talking;X2jueEBQnZPAJ4kMA;12:30 18202 TUE 3/7;2;false
DM6W9g4RBk7ifSKeY;1488907865796;student end talking;X2jueEBQnZPAJ4kMA;12:30 18202 TUE 3/7;2;false
bii4fbfFJfYm2gJAc;1488907865916;student begin talking;X2jueEBQnZPAJ4kMA;12:30 18202 TUE 3/7;2;false
9Bz8aN7Hrhm6uNxaJ;1488907866015;student end talking;X2jueEBQnZPAJ4kMA;12:30 18202 TUE 3/7;2;false
S9eDKQNuAWjPxNdsA;1488907866135;student begin talking;X2jueEBQnZPAJ4kMA;12:30 18202 TUE 3/7;2;false
3FCxwDqXW2rA7dSS9;1488907866235;student end talking;X2jueEBQnZPAJ4kMA;12:30 18202 TUE 3/7;2;false
NT4its8biEDFfWss8;1488907866351;student begin talking;X2jueEBQnZPAJ4kMA;12:30 18202 TUE 3/7;2;false
HFksj5R9eZqgK4Ssy;1488907866480;student end talking;X2jueEBQnZPAJ4kMA;12:30 18202 TUE 3/7;2;false
fifXmbseubbo6Ajho;1488907867522;student begin talking;X2jueEBQnZPAJ4kMA;12:30 18202 TUE 3/7;2;false
85i4SNMLb2ibExGMB;1488907867650;student end talking;X2jueEBQnZPAJ4kMA;12:30 18202 TUE 3/7;2;false
vqeNPjrnvfzrG6t39;1488907868581;student begin talking;X2jueEBQnZPAJ4kMA;12:30 18202 TUE 3/7;2;false
3xw3NJp8NWhZ2ZDvg;1488907868733;student end talking;X2jueEBQnZPAJ4kMA;12:30 18202 TUE 3/7;2;false
rkrNCZ9vm2gzBcMCe;1488907877870;Students present;X2jueEBQnZPAJ4kMA;12:30 18202 TUE 3/7;2;false
T7jcjmQQD73CuBuhd;1488907878051;Students present;X2jueEBQnZPAJ4kMA;12:30 18202 TUE 3/7;2;false
mqL3RWnKYbs4F4meo;1488907878265;Students present;X2jueEBQnZPAJ4kMA;12:30 18202 TUE 3/7;2;false
87BfZkCPboqdfRccL;1488907878479;Students present;X2jueEBQnZPAJ4kMA;12:30 18202 TUE 3/7;2;false
qdj22wMFNZfXEEW25;1488907878712;Students present;X2jueEBQnZPAJ4kMA;12:30 18202 TUE 3/7;2;false
FZua3G9s4rdmRe5CH;1488907878931;Students present;X2jueEBQnZPAJ4kMA;12:30 18202 TUE 3/7;2;false
HhdMHSjp3vpNQTcxR;1488907879117;Students present;X2jueEBQnZPAJ4kMA;12:30 18202 TUE 3/7;2;false
ao4xQyjYcNugDSDJT;1488907879314;Students present;X2jueEBQnZPAJ4kMA;12:30 18202 TUE 3/7;2;false
Nzs9cfxjGph7fyX8w;1488907879514;Students present;X2jueEBQnZPAJ4kMA;12:30 18202 TUE 3/7;2;false
HLJCHAE2ipLFFKMof;1488907879715;Students present;X2jueEBQnZPAJ4kMA;12:30 18202 TUE 3/7;2;false
pDiadnphxotRQ8ipt;1488907879963;Students present;X2jueEBQnZPAJ4kMA;12:30 18202 TUE 3/7;2;false
mapuDreXpaunPaEQL;1488907880313;Students present;X2jueEBQnZPAJ4kMA;12:30 18202 TUE 3/7;2;false
jzEQJeMHdJcAxcHSz;1488907880612;Students present;X2jueEBQnZPAJ4kMA;12:30 18202 TUE 3/7;2;false
bm79SkXvWPD3xZ4g5;1488907880964;Students present;X2jueEBQnZPAJ4kMA;12:30 18202 TUE 3/7;2;false
