_id;dateTime;type;sessionId;sessionDesc;sessionCond;isUndo
kPB2FKAtEGdb5FgBt;1500037253760;timing begin;EXRFtL2z5B7tDyLt7;;2;false
SMBpRDE6PynrqnStn;1500037255176;timing end;EXRFtL2z5B7tDyLt7;;2;false
b34CNzKENmZrDWjfw;1500037299737;pause begin;EXRFtL2z5B7tDyLt7;;2;false
rifkvwHwJW6YbLZsY;1500037351764;pause end;EXRFtL2z5B7tDyLt7;;2;false
FbgwCynWHLLmYHJLk;1500037352703;teacher begin talking;EXRFtL2z5B7tDyLt7;;2;false
5jzJzM5kp3gSRyhMr;1500037353748;teacher end talking;EXRFtL2z5B7tDyLt7;;2;false
rFAuH68aPhCwPqkAz;1500037354595;teacher begin talking;EXRFtL2z5B7tDyLt7;;2;false
DAbdQ3wMnvuY9GMNX;1500037354619;teacher end talking;EXRFtL2z5B7tDyLt7;;2;false
LyWnSogBDx8RgbPJi;1500037355479;teacher begin talking;EXRFtL2z5B7tDyLt7;;2;false
RpxL9H6Jsvu6JMNj8;1500037359282;teacher end talking;EXRFtL2z5B7tDyLt7;;2;false
Bav6zRKe7vuEx2ndL;1500037360675;teacher begin talking;EXRFtL2z5B7tDyLt7;;2;false
rbqzfka6RP68E4RCP;1500037379478;teacher end talking;EXRFtL2z5B7tDyLt7;;2;false
qWhkRydnzCTFsZwax;1500037380542;teacher begin talking;EXRFtL2z5B7tDyLt7;;2;false
b8TrKzMK4nqCKYDMH;1500037404809;Not bad TA Question;EXRFtL2z5B7tDyLt7;;2;false
QXmKe3H77TdQT4WSe;1500037405726;teacher end talking;EXRFtL2z5B7tDyLt7;;2;false
wfheD2H2Du5PB6hSv;1500037406611;Not bad TA Question;EXRFtL2z5B7tDyLt7;;2;true
AeJbD2u59CB3rC4iK;1500037408213;teacher begin talking;EXRFtL2z5B7tDyLt7;;2;false
BxGZhnZfAovrWJwjd;1500037409386;teacher end talking;EXRFtL2z5B7tDyLt7;;2;false
srQdYxqKjgxBaLPHH;1500037410176;teacher begin talking;EXRFtL2z5B7tDyLt7;;2;false
6TB9JiadDhNsZT2q2;1500037415423;teacher end talking;EXRFtL2z5B7tDyLt7;;2;false
AtXuD2ar8DJLodMmT;1500037416729;teacher begin talking;EXRFtL2z5B7tDyLt7;;2;false
2a9FNynJTETAP6QgR;1500037422146;teacher end talking;EXRFtL2z5B7tDyLt7;;2;false
Lq7eKxRsyncKsmRaM;1500037425937;pause begin;EXRFtL2z5B7tDyLt7;;2;false
kvGCvXEsYCBbWgrXS;1500040937041;pause end;EXRFtL2z5B7tDyLt7;;2;false
JmMhvdZe2arx7Pqyf;1500040937788;teacher begin talking;EXRFtL2z5B7tDyLt7;;2;false
u75XtZ6ptLk7qCgxG;1500040940399;teacher end talking;EXRFtL2z5B7tDyLt7;;2;false
uxrMwfe2JAcoY5KWZ;1500040941354;teacher begin talking;EXRFtL2z5B7tDyLt7;;2;false
DT6fms2fkPfmyz4Hh;1500040943020;Meaningless TA Question;EXRFtL2z5B7tDyLt7;;2;false
fqTGdgNc4XF3YSKyo;1500040943870;teacher end talking;EXRFtL2z5B7tDyLt7;;2;false
yHp4c9er6EsC5kr3S;1500040946209;teacher begin talking;EXRFtL2z5B7tDyLt7;;2;false
xG3pekQTBhz6Fcn8q;1500040951897;teacher end talking;EXRFtL2z5B7tDyLt7;;2;false
2Ryo4yq4iqR3bzNjk;1500040952717;teacher begin talking;EXRFtL2z5B7tDyLt7;;2;false
F4Lbukcvpq2ptQYKi;1500040953613;teacher end talking;EXRFtL2z5B7tDyLt7;;2;false
Nu3Mo36Qf6YYysqTv;1500040958585;teacher begin talking;EXRFtL2z5B7tDyLt7;;2;false
MMnvb3q8iwYSpYADQ;1500040962276;teacher end talking;EXRFtL2z5B7tDyLt7;;2;false
kYHDzC5pK4pN9fs3w;1500040966119;teacher begin talking;EXRFtL2z5B7tDyLt7;;2;false
tSffS6cn5iWHWTrT9;1500040978455;Not bad TA Question;EXRFtL2z5B7tDyLt7;;2;false
QwqAnr65Wpgg8uwwA;1500040979283;teacher end talking;EXRFtL2z5B7tDyLt7;;2;false
krMps9hnuw5Tf5MRK;1500040983171;Not bad TA Question;EXRFtL2z5B7tDyLt7;;2;true
Lpu4jLwb4ERiYS3cy;1500040983175;teacher begin talking;EXRFtL2z5B7tDyLt7;;2;false
qcmJLPtkew4Gnu4EC;1500041001125;teacher end talking;EXRFtL2z5B7tDyLt7;;2;false
Z4LBuwdhB8fZBtCcC;1500041003473;teacher begin talking;EXRFtL2z5B7tDyLt7;;2;false
3jWp4LmN47sY4kCRe;1500041006748;teacher end talking;EXRFtL2z5B7tDyLt7;;2;false
omWcp5SWpEN5sJPYE;1500041007656;teacher begin talking;EXRFtL2z5B7tDyLt7;;2;false
m6etCHpmo6qbvWZRT;1500041011229;teacher end talking;EXRFtL2z5B7tDyLt7;;2;false
qnm37FgNoyNJA7sHX;1500041012024;teacher begin talking;EXRFtL2z5B7tDyLt7;;2;false
PfmbbRd89PzmHc2oz;1500041015361;teacher end talking;EXRFtL2z5B7tDyLt7;;2;false
YCw93YoRysw8BAPhu;1500041016324;teacher begin talking;EXRFtL2z5B7tDyLt7;;2;false
3hFFgZzbe6kXQGz2k;1500041026565;teacher end talking;EXRFtL2z5B7tDyLt7;;2;false
oP5DZsHrvaL2HTqAg;1500041027492;teacher begin talking;EXRFtL2z5B7tDyLt7;;2;false
tsD7TzosG3ZMXybME;1500041034847;teacher end talking;EXRFtL2z5B7tDyLt7;;2;false
yFnejCSJhfwbjHEv3;1500041035716;teacher begin talking;EXRFtL2z5B7tDyLt7;;2;false
d7XMrBPgRF8NhLSQ8;1500041042134;teacher end talking;EXRFtL2z5B7tDyLt7;;2;false
Dg4K2pa8oair5HnCm;1500041042967;teacher begin talking;EXRFtL2z5B7tDyLt7;;2;false
4jDC7JDgdtC89KFiR;1500041047445;teacher end talking;EXRFtL2z5B7tDyLt7;;2;false
HieLEzcznABzPuLsv;1500041049990;teacher begin talking;EXRFtL2z5B7tDyLt7;;2;false
hD4Shaw8ZbbBnqZHZ;1500041050782;teacher end talking;EXRFtL2z5B7tDyLt7;;2;false
73JwW4BAgZ25aaMzh;1500041051656;teacher begin talking;EXRFtL2z5B7tDyLt7;;2;false
Ng3NKeK6t7yKXLe3p;1500041078104;teacher end talking;EXRFtL2z5B7tDyLt7;;2;false
yqHzRkq3FrWF2qzSy;1500041079492;teacher begin talking;EXRFtL2z5B7tDyLt7;;2;false
dkZic5idjqSJkwoFj;1500041085471;teacher end talking;EXRFtL2z5B7tDyLt7;;2;false
Tvb7PeeZEsLhxhqjJ;1500041086890;teacher begin talking;EXRFtL2z5B7tDyLt7;;2;false
2srRQsfwuN6M5myC8;1500041090455;teacher end talking;EXRFtL2z5B7tDyLt7;;2;false
DktZiFJWtJ6Jm3cpu;1500041091596;teacher begin talking;EXRFtL2z5B7tDyLt7;;2;false
X5GY7tAt2mXkCvFyT;1500041111966;teacher end talking;EXRFtL2z5B7tDyLt7;;2;false
